url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_question_marks,num_equals,num_at,num_ampersand,num_exclamation,num_percent,num_digits,special_char_count,num_subdomains,has_https,has_ip,suspicious_keyword_count,has_shortener,has_redirect,has_at_symbol,suspicious_tld,legitimate_tld,url_entropy,domain_entropy,has_encoding,digit_ratio,label
22,16,2,1,1,0,3,0,0,0,0,0,0,4,9,1,1,0,0,0,0,0,0,1,2.8037,2.7348,0,0.0267,0
33,12,3,2,0,0,2,0,2,0,0,0,0,2,7,1,1,0,0,0,0,0,0,1,3.6209,3.4645,0,0.0586,0
39,17,9,1,1,0,2,0,2,0,0,0,0,4,14,1,1,0,0,0,0,0,0,1,3.0473,3.3068,0,0.0082,0
102,45,58,10,8,2,5,3,6,1,1,0,1,13,22,4,0,1,6,0,1,1,0,0,4.3392,4.0354,0,0.2277,1
52,14,16,3,0,0,2,0,2,0,0,0,0,1,11,1,1,0,0,0,0,0,0,1,3.4144,2.5939,0,0.0653,0
56,6,9,2,0,0,3,0,1,0,0,0,0,3,10,1,1,0,0,0,0,0,0,1,2.665,2.5257,0,0.0138,0
38,16,8,1,0,0,2,0,1,0,0,0,0,2,16,0,1,0,1,0,0,0,0,1,2.9359,3.0296,0,0.0051,0
144,22,22,10,6,0,3,3,3,1,2,0,1,9,56,4,1,0,2,1,1,0,0,0,4.7003,3.7279,1,0.3084,1
129,43,28,7,7,1,5,2,5,1,2,1,1,19,28,2,1,0,4,0,1,1,0,0,4.9158,3.9588,0,0.2357,1
49,18,18,1,1,0,3,0,1,0,0,0,0,0,20,1,1,0,1,0,0,0,0,1,3.6629,2.9822,0,0.0525,0
43,17,4,1,0,0,1,0,2,0,0,0,0,1,6,1,1,0,1,0,0,0,0,1,2.9695,3.0957,0,0.0766,0
29,11,11,2,1,0,4,0,0,0,0,0,0,0,18,0,1,0,1,0,0,0,0,1,2.754,2.0936,0,0.02,0
30,13,10,2,0,0,1,0,0,0,0,0,0,3,10,1,1,0,1,0,0,0,0,1,3.3729,3.2884,0,0.036,0
41,9,13,3,0,0,1,0,2,0,0,0,0,4,19,1,1,0,0,0,0,0,0,1,3.515,2.2053,0,0.0699,0
134,26,13,7,5,2,10,4,2,1,0,1,0,13,33,5,0,1,5,0,0,1,1,0,5.0788,4.9435,0,0.3627,1
26,14,5,1,1,0,3,0,1,0,0,0,0,2,19,1,1,0,0,0,0,0,0,1,3.2256,3.0047,0,0.0729,0
86,41,44,5,3,2,4,3,2,1,2,1,1,7,34,5,1,0,4,0,0,0,0,0,5.3817,4.7002,1,0.1535,1
165,38,18,6,3,1,5,1,2,1,0,0,2,19,42,5,0,1,5,0,1,0,0,0,4.3755,4.9523,0,0.3697,1
104,45,34,5,6,1,6,2,5,1,1,0,2,16,36,5,1,1,4,0,0,0,1,0,5.0409,3.7246,0,0.2369,1
43,9,3,2,1,0,3,0,2,0,0,0,0,1,7,1,1,0,0,0,0,0,0,1,3.7813,2.9344,0,0.0264,0
110,45,30,6,3,0,6,1,6,0,0,0,1,18,41,5,0,1,4,1,1,1,1,0,5.1653,3.635,0,0.3846,1
39,19,15,1,0,0,2,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,3.1158,3.1353,0,0.0248,0
181,47,35,4,8,2,5,1,3,1,2,1,2,19,52,5,1,1,3,1,1,1,0,0,4.2154,4.5052,1,0.3863,1
35,13,8,1,1,0,2,0,1,0,0,0,0,4,18,0,1,0,0,0,0,0,0,1,2.993,3.3557,0,0.0392,0
159,50,35,6,5,1,7,1,5,0,2,0,0,5,22,5,1,0,4,0,0,0,0,0,4.154,4.0879,1,0.2178,1
28,19,18,1,0,0,4,0,0,0,0,0,0,3,15,1,1,0,0,0,0,0,0,1,3.4049,2.8923,0,0.0468,0
129,25,20,9,5,2,10,4,2,0,1,0,2,20,22,2,0,0,4,0,1,1,1,0,5.3011,4.6178,0,0.1805,1
58,20,16,3,1,0,3,0,1,0,0,0,0,4,20,0,1,0,0,0,0,0,0,1,3.4599,3.1192,0,0.0127,0
60,19,10,3,1,0,2,0,0,0,0,0,0,4,13,1,1,0,0,0,0,0,0,1,2.5345,2.2637,0,0.0754,0
83,27,64,4,8,0,10,4,3,1,0,1,1,9,25,3,1,1,2,1,1,1,1,0,5.2985,4.7156,0,0.3064,1
36,13,14,3,0,0,3,0,1,0,0,0,0,2,15,0,1,0,1,0,0,0,0,1,3.3322,2.0786,0,0.0016,0
27,6,10,2,0,0,2,0,1,0,0,0,0,1,13,1,1,0,1,0,0,0,0,1,3.2886,2.3266,0,0.04,0
86,27,49,6,6,0,9,3,2,0,1,0,0,13,49,3,0,0,6,0,0,0,1,0,5.2221,4.7485,0,0.2777,1
48,18,5,2,1,0,1,0,0,0,0,0,0,4,17,1,1,0,0,0,0,0,0,1,3.6151,2.2306,0,0.076,0
26,7,19,1,1,0,2,0,1,0,0,0,0,3,9,0,1,0,0,0,0,0,0,1,3.0235,3.3191,0,0.0368,0
20,6,7,3,0,0,4,0,2,0,0,0,0,3,15,1,1,0,1,0,0,0,0,1,2.8551,2.8474,0,0.0718,0
56,13,12,1,0,0,2,0,1,0,0,0,0,0,5,1,1,0,1,0,0,0,0,1,3.6227,2.3259,0,0.0023,0
116,15,14,4,3,1,10,3,3,0,2,1,2,16,44,5,0,0,6,1,0,0,0,0,4.0683,3.5712,1,0.3826,1
195,31,18,8,7,0,4,2,5,1,2,0,0,14,43,3,1,1,6,1,1,1,1,0,4.9092,3.9908,0,0.3122,1
76,45,72,6,7,3,7,1,5,0,0,0,2,10,26,3,0,1,3,1,0,1,1,0,5.4381,4.2011,1,0.3439,1
22,13,17,3,1,0,2,0,1,0,0,0,0,4,9,0,1,0,0,0,0,0,0,1,2.6262,2.3854,0,0.0718,0
98,18,63,4,5,1,8,4,2,1,0,0,2,8,60,2,1,1,5,0,0,1,0,0,5.0827,4.9877,0,0.2081,1
156,29,34,5,4,0,9,3,6,1,1,1,1,14,39,3,0,1,6,1,0,1,1,0,4.4567,3.8636,0,0.3853,1
43,20,19,2,1,0,1,0,1,0,0,0,0,1,14,0,1,0,0,0,0,0,0,1,2.928,2.3861,0,0.0512,0
46,20,17,2,0,0,4,0,1,0,0,0,0,3,19,1,1,0,0,0,0,0,0,1,3.6493,2.9972,0,0.0536,0
32,17,5,1,1,0,3,0,2,0,0,0,0,1,18,1,1,0,0,0,0,0,0,1,2.6506,2.9502,0,0.0778,0
56,16,8,2,0,0,3,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,2.6376,2.0873,0,0.0554,0
191,21,25,4,3,3,10,2,5,1,0,1,1,12,51,4,1,1,2,0,1,0,1,0,4.9063,4.1866,0,0.1183,1
28,19,11,1,0,0,3,0,0,0,0,0,0,4,12,1,1,0,0,0,0,0,0,1,2.7615,3.0679,0,0.0585,0
20,7,17,3,1,0,4,0,0,0,0,0,0,3,18,1,1,0,0,0,0,0,0,1,2.777,3.4878,0,0.0257,0
165,41,54,8,8,2,9,1,4,1,1,1,0,13,59,4,1,1,4,0,1,0,0,0,4.6015,4.3333,0,0.229,1
117,16,61,8,6,1,9,1,5,1,1,1,1,20,45,4,1,0,2,1,0,1,0,0,5.4173,3.7688,1,0.1664,1
42,12,10,3,1,0,3,0,2,0,0,0,0,4,18,1,1,0,0,0,0,0,0,1,3.2379,3.3247,0,0.0078,0
75,28,59,8,8,2,9,3,5,0,1,0,2,19,28,3,1,0,4,1,0,1,0,0,5.4801,4.8635,1,0.3234,1
34,10,13,1,0,0,3,0,1,0,0,0,0,2,13,1,1,0,1,0,0,0,0,1,2.6789,2.1873,0,0.0761,0
61,45,77,5,7,0,8,2,6,0,1,0,0,19,20,3,1,0,6,0,0,0,1,0,4.0579,4.2168,1,0.2485,1
133,21,30,4,7,0,5,2,4,1,1,1,2,14,31,2,1,1,4,0,0,0,1,0,4.6163,4.4461,0,0.2544,1
21,8,4,3,0,0,4,0,2,0,0,0,0,2,12,1,1,0,0,0,0,0,0,1,3.1094,2.2324,0,0.0545,0
47,9,4,3,1,0,1,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,3.3341,3.0553,0,0.064,0
165,22,56,10,6,2,5,3,2,0,2,1,0,8,23,5,1,1,5,1,0,1,1,0,4.3087,4.8448,0,0.3705,1
180,36,68,4,3,1,7,4,4,1,0,0,2,7,23,2,0,0,2,0,1,0,0,0,4.6749,3.7336,1,0.2228,1
121,41,31,9,5,2,6,4,3,0,1,1,1,9,31,4,0,1,4,0,1,1,0,0,4.6128,3.782,0,0.3458,1
155,40,10,4,4,2,9,2,6,0,2,1,0,20,54,2,1,0,4,0,0,0,1,0,4.9038,4.819,1,0.1523,1
58,16,6,3,0,0,3,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,1,2.8358,3.4149,0,0.0563,0
174,48,65,9,3,3,9,1,4,1,0,1,0,16,39,4,1,1,2,0,1,1,0,0,4.981,4.4695,1,0.1575,1
105,24,15,9,4,1,9,3,2,0,0,0,2,20,26,5,0,0,6,0,1,1,0,0,4.2381,4.6622,0,0.1176,1
52,8,16,2,0,0,2,0,1,0,0,0,0,3,18,1,1,0,0,0,0,0,0,1,2.6768,3.2511,0,0.0552,0
170,28,56,7,3,3,6,2,5,1,1,0,0,10,33,5,1,1,3,1,1,1,0,0,4.2272,3.6366,0,0.3057,1
175,22,30,10,5,3,4,4,6,1,1,1,0,13,51,4,1,1,6,0,1,0,0,0,4.5057,3.5937,1,0.1028,1
45,13,6,1,1,0,4,0,0,0,0,0,0,4,9,1,1,0,1,0,0,0,0,1,2.5486,2.5159,0,0.073,0
137,27,63,7,7,0,9,3,4,0,2,1,2,7,54,5,0,0,5,0,0,1,0,0,4.9588,4.3465,1,0.1125,1
48,20,3,2,0,0,4,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0,1,2.9268,2.9842,0,0.0788,0
56,12,7,2,0,0,1,0,1,0,0,0,0,0,9,1,1,0,1,0,0,0,0,1,3.3875,3.4451,0,0.0378,0
50,18,9,3,0,0,4,0,0,0,0,0,0,3,20,0,1,0,1,0,0,0,0,1,3.5812,2.2048,0,0.0336,0
166,40,15,4,8,2,10,3,5,0,2,0,0,5,53,4,0,0,4,1,0,1,0,0,4.2389,3.9671,0,0.1885,1
173,19,34,4,4,3,4,2,4,0,1,0,0,14,42,3,0,0,5,0,0,0,0,0,5.2766,4.4932,0,0.3611,1
33,14,6,3,0,0,4,0,2,0,0,0,0,4,15,1,1,0,0,0,0,0,0,1,2.8539,2.6564,0,0.0483,0
137,26,34,7,3,3,6,2,2,0,1,0,1,6,38,3,1,0,4,0,1,0,0,0,5.2038,3.6626,0,0.2618,1
196,28,22,7,4,0,3,1,3,1,2,1,1,9,53,4,1,1,3,1,1,1,0,0,5.2149,4.1703,1,0.3055,1
21,10,20,1,0,0,1,0,1,0,0,0,0,1,11,0,1,0,0,0,0,0,0,1,3.5067,3.4763,0,0.0645,0
80,47,22,9,5,1,4,3,2,0,0,0,2,7,57,4,0,0,2,0,1,0,0,0,5.4285,3.7466,1,0.3597,1
42,18,17,3,1,0,4,0,2,0,0,0,0,3,6,1,1,0,1,0,0,0,0,1,3.1282,2.5877,0,0.0324,0
174,29,50,5,4,3,3,3,6,0,1,0,2,16,51,3,1,0,2,1,1,0,0,0,4.5035,4.7182,0,0.2845,1
47,7,15,3,0,0,1,0,1,0,0,0,0,1,8,1,1,0,0,0,0,0,0,1,3.0645,2.3487,0,0.0187,0
154,23,61,8,6,2,5,2,6,1,0,0,0,10,32,3,1,0,5,0,0,0,1,0,5.3843,3.549,0,0.1044,1
23,12,14,3,0,0,1,0,2,0,0,0,0,1,15,0,1,0,0,0,0,0,0,1,3.4886,2.1248,0,0.07,0
22,6,20,1,1,0,3,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,1,2.5113,2.4447,0,0.0109,0
42,8,8,2,0,0,2,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,3.2816,2.7042,0,0.0651,0
131,46,26,5,6,1,3,2,6,1,0,1,0,8,25,3,1,1,3,0,1,0,1,0,4.2983,4.9614,1,0.1946,1
88,23,70,6,5,1,8,3,5,0,0,1,1,9,46,2,1,0,3,1,0,1,0,0,5.4235,4.2962,1,0.1089,1
149,32,49,10,8,2,6,3,2,0,1,0,1,5,32,3,0,1,4,1,0,1,1,0,4.3847,4.3455,1,0.287,1
47,10,17,1,0,0,3,0,1,0,0,0,0,1,12,0,1,0,0,0,0,0,0,1,3.41,3.3112,0,0.0644,0
105,50,70,7,6,0,9,4,5,0,0,1,2,20,53,4,1,0,5,1,1,1,0,0,4.4898,4.01,1,0.2089,1
197,30,31,8,3,2,4,4,6,0,1,1,0,20,27,2,1,0,3,1,0,0,0,0,4.6614,3.6454,1,0.2443,1
31,10,14,1,0,0,2,0,0,0,0,0,0,1,14,1,1,0,1,0,0,0,0,1,3.6618,2.9769,0,0.0756,0
32,20,3,2,1,0,1,0,1,0,0,0,0,1,10,1,1,0,1,0,0,0,0,1,3.3158,2.744,0,0.056,0
104,35,62,6,8,1,6,4,2,1,2,0,2,5,50,2,0,1,4,1,1,0,1,0,5.3398,3.9542,0,0.1813,1
54,10,1,3,1,0,1,0,1,0,0,0,0,0,9,1,1,0,1,0,0,0,0,1,3.74,2.1058,0,0.0125,0
182,42,48,8,4,0,9,1,3,1,1,1,2,18,55,5,0,0,6,1,1,0,1,0,5.1566,4.7601,0,0.1491,1
24,8,18,2,1,0,3,0,1,0,0,0,0,4,19,0,1,0,1,0,0,0,0,1,3.5251,2.4627,0,0.0541,0
114,15,46,4,6,2,4,4,6,0,0,1,1,8,47,4,1,1,4,1,0,0,0,0,5.3001,4.3152,0,0.3479,1
63,48,40,7,4,2,8,3,6,1,2,0,1,9,28,5,0,1,3,1,0,0,0,0,5.3478,3.5472,1,0.1755,1
51,8,8,3,1,0,3,0,2,0,0,0,0,2,16,1,1,0,0,0,0,0,0,1,2.8079,2.81,0,0.0188,0
145,47,30,4,4,3,5,4,6,1,0,0,1,10,33,5,1,1,4,0,1,0,1,0,4.8208,4.6059,0,0.1179,1
31,10,16,2,1,0,2,0,1,0,0,0,0,4,18,0,1,0,0,0,0,0,0,1,3.4013,2.6232,0,0.0261,0
25,19,1,3,1,0,2,0,2,0,0,0,0,2,13,0,1,0,1,0,0,0,0,1,3.4132,2.3507,0,0.0313,0
39,13,9,3,0,0,3,0,1,0,0,0,0,0,18,1,1,0,0,0,0,0,0,1,2.792,2.1552,0,0.0228,0
104,35,72,8,6,0,6,2,3,1,0,0,0,8,27,2,0,1,3,0,1,0,1,0,4.675,4.906,0,0.1566,1
44,20,6,3,1,0,1,0,1,0,0,0,0,2,8,0,1,0,0,0,0,0,0,1,2.9944,2.2838,0,0.042,0
42,16,0,2,0,0,4,0,0,0,0,0,0,3,11,0,1,0,0,0,0,0,0,1,3.56,2.5221,0,0.058,0
46,7,10,2,0,0,4,0,1,0,0,0,0,2,8,0,1,0,0,0,0,0,0,1,3.6021,3.4917,0,0.0425,0
26,6,3,2,1,0,4,0,2,0,0,0,0,1,20,1,1,0,0,0,0,0,0,1,3.2483,3.1911,0,0.0156,0
171,37,27,7,6,1,3,2,4,0,1,1,0,13,47,4,0,1,2,1,1,1,1,0,4.8341,3.5216,0,0.3361,1
45,20,14,2,0,0,3,0,2,0,0,0,0,1,16,1,1,0,0,0,0,0,0,1,3.1991,2.7345,0,0.0659,0
35,12,16,2,1,0,3,0,1,0,0,0,0,1,18,1,1,0,0,0,0,0,0,1,2.6083,2.7593,0,0.071,0
151,30,73,8,5,0,10,1,5,0,0,1,2,13,49,2,0,1,3,0,1,1,0,0,4.3835,4.187,1,0.2902,1
55,12,12,1,0,0,3,0,0,0,0,0,0,1,20,1,1,0,1,0,0,0,0,1,3.7525,2.6129,0,0.0321,0
21,8,11,1,1,0,3,0,2,0,0,0,0,4,20,1,1,0,0,0,0,0,0,1,3.4267,2.9956,0,0.0116,0
58,7,17,2,1,0,4,0,0,0,0,0,0,3,5,1,1,0,0,0,0,0,0,1,3.3097,2.039,0,0.0363,0
124,30,70,4,4,2,7,1,3,1,2,0,0,7,39,3,0,0,3,1,1,0,1,0,5.3092,4.7093,1,0.1217,1
156,31,44,9,4,2,7,3,5,1,1,1,0,15,31,2,1,1,3,0,1,1,0,0,5.3341,4.2179,1,0.3505,1
174,32,70,5,7,0,8,1,4,0,1,1,2,11,52,3,0,0,4,1,0,0,1,0,5.2404,3.639,1,0.1825,1
161,19,71,5,6,1,9,4,4,1,2,1,1,13,52,2,1,1,6,0,0,1,0,0,4.93,4.192,0,0.3198,1
28,20,16,3,0,0,3,0,1,0,0,0,0,2,12,1,1,0,1,0,0,0,0,1,3.1552,2.8801,0,0.0496,0
21,14,2,1,0,0,3,0,1,0,0,0,0,3,17,0,1,0,0,0,0,0,0,1,2.8464,2.4533,0,0.0766,0
189,35,32,9,8,1,3,4,2,0,0,1,0,13,24,5,0,0,2,1,0,0,0,0,4.7521,4.8041,1,0.3034,1
93,19,32,6,7,0,10,4,2,1,1,0,2,18,51,2,1,1,5,1,0,0,1,0,4.5539,3.9976,0,0.2298,1
29,10,20,1,1,0,1,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,0,1,3.5906,2.818,0,0.0197,0
25,9,19,1,0,0,3,0,1,0,0,0,0,3,10,1,1,0,0,0,0,0,0,1,3.098,2.3052,0,0.0742,0
55,13,9,3,0,0,1,0,1,0,0,0,0,0,13,1,1,0,1,0,0,0,0,1,2.7329,2.4102,0,0.0751,0
105,22,12,9,6,0,8,2,5,1,1,0,0,5,50,2,1,1,3,1,1,1,1,0,5.3795,4.6134,1,0.1974,1
58,10,6,3,0,0,4,0,1,0,0,0,0,2,19,1,1,0,0,0,0,0,0,1,2.5811,2.8024,0,0.0352,0
134,40,74,9,5,0,5,1,2,1,1,1,2,17,33,3,0,1,2,0,1,1,0,0,4.3725,3.9856,0,0.3133,1
68,15,68,8,5,3,5,2,5,0,2,0,1,19,27,3,0,0,6,1,0,1,1,0,5.1076,3.9354,1,0.1738,1
74,24,11,4,3,3,6,4,5,0,1,0,1,14,50,3,0,0,2,0,1,0,0,0,4.0415,4.033,1,0.3469,1
197,29,59,6,5,1,5,3,2,0,0,0,0,12,59,4,0,1,3,0,0,1,1,0,4.9579,4.5054,1,0.1249,1
43,9,3,3,1,0,2,0,1,0,0,0,0,0,19,0,1,0,0,0,0,0,0,1,3.247,2.6411,0,0.0707,0
22,18,15,1,1,0,3,0,0,0,0,0,0,4,12,1,1,0,1,0,0,0,0,1,3.6771,2.5439,0,0.0337,0
104,34,68,8,8,1,7,1,3,1,2,1,0,5,52,3,1,1,6,0,0,1,0,0,4.9669,4.9534,1,0.2608,1
177,17,78,8,7,0,9,3,6,1,0,1,2,14,49,3,0,0,4,0,0,0,0,0,4.0634,4.2293,1,0.3447,1
67,27,10,5,6,0,4,1,5,0,0,0,1,17,24,2,0,1,3,1,0,0,1,0,4.7559,3.8977,1,0.2363,1
86,18,74,9,5,0,4,1,5,0,0,0,0,9,57,5,1,1,2,1,0,0,1,0,4.5413,4.9982,0,0.2521,1
163,33,13,4,7,1,7,1,2,1,0,1,0,9,49,4,1,1,4,0,1,0,0,0,4.1932,3.5636,0,0.1586,1
157,45,31,10,4,3,7,2,2,1,1,1,0,5,56,5,1,1,2,1,1,0,1,0,4.6416,4.1992,0,0.105,1
120,39,51,10,8,3,4,1,5,1,1,1,0,11,44,4,1,0,4,1,0,1,0,0,4.864,3.9303,0,0.2594,1
133,50,37,9,5,1,8,1,2,0,2,0,0,17,45,2,0,1,3,1,1,0,0,0,4.4836,4.9159,0,0.1232,1
96,18,72,6,6,2,8,2,2,1,2,0,1,5,55,4,1,1,3,1,1,0,1,0,4.46,4.0664,0,0.2719,1
100,25,73,9,7,1,8,3,6,0,0,0,0,14,30,4,0,0,4,0,0,1,0,0,5.1339,3.734,0,0.306,1
56,20,19,2,1,0,3,0,2,0,0,0,0,1,12,1,1,0,0,0,0,0,0,1,2.5224,3.4877,0,0.0565,0
34,8,19,1,0,0,2,0,2,0,0,0,0,2,8,1,1,0,0,0,0,0,0,1,3.7914,2.3876,0,0.0767,0
48,20,12,3,1,0,1,0,2,0,0,0,0,1,16,0,1,0,1,0,0,0,0,1,3.5577,3.4502,0,0.0191,0
34,6,18,3,1,0,4,0,0,0,0,0,0,3,15,1,1,0,1,0,0,0,0,1,3.1226,2.1133,0,0.0199,0
24,14,3,3,1,0,1,0,1,0,0,0,0,0,16,1,1,0,0,0,0,0,0,1,2.9768,2.7275,0,0.0745,0
63,40,14,7,7,3,7,2,2,0,2,1,2,15,29,4,1,1,5,1,1,0,1,0,5.198,3.8358,0,0.3177,1
81,34,55,6,7,0,10,2,5,1,0,0,1,5,34,2,0,1,5,1,0,1,1,0,5.175,4.3285,0,0.1702,1
187,15,19,10,7,0,8,4,4,1,1,0,1,6,22,4,1,1,3,0,0,1,1,0,4.6609,4.2685,0,0.1342,1
64,35,54,6,3,2,4,2,6,1,2,0,2,16,56,5,1,0,5,1,0,1,1,0,4.7311,4.8547,0,0.1312,1
190,33,38,10,8,2,3,4,4,0,0,0,0,17,53,5,0,0,6,0,1,1,0,0,4.6783,3.6516,0,0.332,1
101,26,78,10,7,2,5,4,5,1,2,1,1,16,32,5,1,1,4,0,0,0,1,0,5.4611,4.9442,1,0.3629,1
107,20,80,4,6,1,4,2,3,1,0,1,0,10,53,2,1,0,4,1,0,0,0,0,4.9057,4.2407,0,0.3692,1
193,33,34,7,7,0,3,2,5,1,2,1,1,7,49,3,1,0,4,0,0,1,1,0,4.8838,4.8286,0,0.3766,1
122,20,69,8,4,1,6,4,5,0,0,0,0,19,59,5,1,0,2,1,0,1,1,0,4.6433,3.9733,0,0.142,1
24,9,17,3,0,0,3,0,1,0,0,0,0,3,10,1,1,0,1,0,0,0,0,1,2.6647,3.2566,0,0.0243,0
26,8,17,1,0,0,4,0,2,0,0,0,0,3,5,1,1,0,0,0,0,0,0,1,3.2709,2.301,0,0.0281,0
29,10,20,3,0,0,3,0,0,0,0,0,0,3,14,0,1,0,1,0,0,0,0,1,2.843,2.7543,0,0.073,0
136,26,77,4,3,0,9,2,5,1,2,0,2,20,58,3,1,1,4,1,1,1,1,0,4.0929,4.8897,1,0.1456,1
43,7,7,2,0,0,3,0,2,0,0,0,0,1,9,1,1,0,0,0,0,0,0,1,2.6206,2.4832,0,0.0491,0
122,48,10,10,8,1,8,3,3,1,1,1,2,7,39,2,0,0,6,0,1,1,1,0,4.005,4.424,1,0.3133,1
67,43,68,8,8,0,8,1,5,1,1,1,2,12,37,4,1,1,5,0,0,0,0,0,4.2252,4.9378,0,0.2088,1
54,16,7,1,1,0,3,0,2,0,0,0,0,3,18,1,1,0,1,0,0,0,0,1,2.732,3.1884,0,0.0256,0
39,16,20,1,0,0,1,0,1,0,0,0,0,2,11,0,1,0,1,0,0,0,0,1,2.5874,2.1969,0,0.0649,0
57,16,5,3,1,0,1,0,0,0,0,0,0,2,20,1,1,0,1,0,0,0,0,1,3.3664,2.5355,0,0.0299,0
58,13,20,1,0,0,4,0,1,0,0,0,0,1,9,0,1,0,0,0,0,0,0,1,3.6775,2.2678,0,0.0571,0
102,34,14,5,4,0,8,4,6,1,1,1,0,11,57,5,0,0,4,1,1,0,0,0,4.7782,3.7615,0,0.2401,1
199,37,56,9,7,3,8,3,2,1,1,1,0,8,59,2,0,1,5,0,1,0,0,0,4.2206,4.7964,1,0.353,1
40,11,0,2,0,0,3,0,1,0,0,0,0,4,8,0,1,0,0,0,0,0,0,1,3.4344,2.1246,0,0.0713,0
163,15,49,5,4,0,7,2,4,0,1,1,0,15,23,5,0,1,3,1,0,0,0,0,4.9268,4.444,1,0.1561,1
31,14,17,2,0,0,2,0,1,0,0,0,0,0,6,1,1,0,1,0,0,0,0,1,3.5014,3.441,0,0.07,0
35,7,12,2,0,0,1,0,2,0,0,0,0,1,10,1,1,0,1,0,0,0,0,1,3.6235,2.0175,0,0.055,0
44,13,14,3,1,0,3,0,1,0,0,0,0,0,13,0,1,0,1,0,0,0,0,1,3.3864,3.2174,0,0.0051,0
138,16,35,6,5,3,6,2,4,0,2,0,1,7,53,4,0,1,6,0,1,0,1,0,4.5004,4.8853,0,0.1751,1
31,10,1,3,0,0,2,0,0,0,0,0,0,4,7,0,1,0,1,0,0,0,0,1,3.2714,3.4273,0,0.0783,0
32,9,0,2,0,0,2,0,0,0,0,0,0,4,6,1,1,0,1,0,0,0,0,1,2.7769,2.4467,0,0.0713,0
111,39,26,8,7,2,10,3,2,0,0,1,0,12,59,2,0,0,3,1,0,0,0,0,4.2309,4.469,1,0.3731,1
124,32,59,7,6,1,9,2,2,1,2,0,0,11,28,4,1,1,2,1,0,0,0,0,4.5947,4.7338,0,0.161,1
181,18,41,6,6,3,9,1,4,0,0,1,0,13,28,2,0,0,5,0,1,0,1,0,4.6355,4.6328,1,0.3803,1
21,16,2,2,1,0,4,0,1,0,0,0,0,4,6,0,1,0,0,0,0,0,0,1,3.2621,2.6322,0,0.0303,0
110,22,15,8,3,0,5,1,6,1,2,0,0,18,41,5,0,0,4,1,1,0,0,0,4.316,4.237,0,0.3926,1
38,14,20,1,0,0,1,0,1,0,0,0,0,3,14,1,1,0,1,0,0,0,0,1,3.5123,2.1467,0,0.0537,0
160,29,30,10,4,3,3,4,5,1,2,1,1,16,39,2,0,1,6,0,1,1,1,0,5.4995,3.9442,1,0.201,1
162,34,45,5,4,3,7,4,5,1,1,1,2,15,52,5,1,1,6,1,1,1,1,0,5.2448,4.3318,1,0.2671,1
26,11,11,3,1,0,4,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,1,2.8819,2.4151,0,0.0408,0
193,21,11,7,6,3,6,1,3,1,1,1,2,16,58,3,1,1,4,0,0,0,1,0,4.0924,3.7921,0,0.1884,1
34,7,5,2,1,0,4,0,1,0,0,0,0,3,12,1,1,0,0,0,0,0,0,1,3.6325,2.6955,0,0.0026,0
33,17,1,3,0,0,3,0,0,0,0,0,0,4,9,1,1,0,1,0,0,0,0,1,2.7965,2.7069,0,0.0665,0
55,20,9,2,0,0,4,0,0,0,0,0,0,1,16,0,1,0,1,0,0,0,0,1,2.58,2.1311,0,0.0266,0
177,24,14,7,5,3,6,2,4,0,0,1,0,5,55,2,1,1,2,0,0,1,0,0,5.0662,4.5466,1,0.1641,1
76,15,40,8,6,3,5,2,5,0,2,1,1,6,33,5,0,0,5,1,0,0,0,0,4.2747,4.4148,1,0.1726,1
113,16,13,9,8,2,8,2,2,1,2,1,0,13,28,2,1,1,3,0,0,1,1,0,4.1199,4.0491,0,0.2716,1
31,11,15,1,1,0,4,0,1,0,0,0,0,3,19,1,1,0,0,0,0,0,0,1,3.3096,3.2251,0,0.0396,0
41,20,10,3,0,0,3,0,2,0,0,0,0,1,9,0,1,0,1,0,0,0,0,1,2.9026,3.3268,0,0.0023,0
180,25,64,5,4,1,10,1,6,1,1,0,2,12,37,2,0,0,6,0,0,0,0,0,5.2205,3.8271,1,0.3138,1
57,6,8,1,0,0,3,0,2,0,0,0,0,4,19,0,1,0,1,0,0,0,0,1,3.7475,2.1303,0,0.002,0
124,21,26,7,3,1,7,4,6,0,1,1,2,15,21,2,0,1,3,0,1,0,1,0,4.6342,4.9534,0,0.2387,1
73,48,48,4,6,1,10,3,6,1,0,1,1,12,20,3,0,0,4,1,0,0,1,0,4.1773,4.6752,1,0.374,1
190,38,20,9,6,2,7,4,3,0,0,0,1,11,30,2,1,0,6,1,1,0,1,0,4.7752,4.6416,0,0.2489,1
58,8,5,1,1,0,4,0,0,0,0,0,0,4,19,1,1,0,1,0,0,0,0,1,3.0417,2.4317,0,0.0238,0
